2011-05-05T11:47:36.666+00:00|15393162789422|6148|2001
2012-06-12T18:38:49.209+00:00|30786325579742|5272|1999
2012-07-16T08:02:38.113+00:00|32985348835328|4510|2002
2012-04-15T03:04:10.016+00:00|28587302322618|6438|2003
2010-11-09T10:45:39.663+00:00|10995116282334|2213|2004
2011-07-18T17:07:47.951+00:00|19791209303819|7899|2003
2010-09-27T13:07:44.132+00:00|8796093029460|4671|2007
2011-06-28T04:01:17.658+00:00|17592186050182|5161|2002
2012-02-12T18:53:10.967+00:00|26388279072023|6166|2000
2012-01-25T22:17:45.977+00:00|26388279067855|2487|2004
2011-10-02T16:27:01.547+00:00|21990232558709|2205|2001
2011-02-04T15:07:06.343+00:00|13194139537675|2211|2003
2012-08-22T10:25:51.618+00:00|32985348835344|7901|2003
2012-04-21T14:45:50.429+00:00|28587302325479|3013|2007
2011-02-03T00:54:07.725+00:00|13194139534468|1989|2010
2010-09-28T05:44:32.219+00:00|8796093027741|2440|2003
2010-01-23T09:49:35.186+00:00|6051|6798|2007
2010-08-26T04:59:47.895+00:00|6597069767488|7731|2005
2010-09-13T08:56:11.048+00:00|8796093025600|2563|2002
2010-10-22T20:35:24.641+00:00|8796093022399|5528|2000
2012-04-28T06:11:48.054+00:00|28587302326330|3013|2006
2010-06-10T09:17:04.375+00:00|4398046517364|5156|2006
2012-03-07T02:37:13.110+00:00|26388279071416|2180|2007
2010-12-28T13:41:28.174+00:00|10995116277944|7900|2000
2011-02-23T05:15:27.457+00:00|13194139533409|3007|2003
2011-10-03T03:51:20.386+00:00|21990232563384|2212|2001
2011-12-01T13:35:15.307+00:00|24189255818955|5503|2002
2011-12-25T13:45:32.699+00:00|24189255816963|5980|2009
2012-04-04T18:16:18.485+00:00|28587302328567|6161|2004
2011-05-07T15:45:36.297+00:00|17592186045137|3010|2001
2011-09-26T07:06:32.768+00:00|21990232556611|1953|2004
2011-08-26T09:40:21.879+00:00|19791209300547|2210|2001
2011-04-19T03:37:14.748+00:00|15393162793127|7892|2008
2010-03-11T05:55:50.728+00:00|2199023260728|2213|2007
2010-02-13T13:51:28.491+00:00|5920|2941|2003
2011-02-24T20:25:19.365+00:00|13194139541201|1716|2001
2010-03-18T18:22:14.273+00:00|2199023262619|2989|1999
2012-08-26T20:23:29.943+00:00|32985348840897|1805|2009
2010-07-25T08:06:43.311+00:00|6597069767179|4590|2004
2012-03-13T15:16:08.597+00:00|28587302322196|5036|2007
2011-04-22T09:39:25.338+00:00|15393162791050|6307|2004
2010-03-30T15:48:24.823+00:00|2199023257907|5236|2003
2010-10-21T14:15:19.690+00:00|8796093025930|2948|2002
2010-11-11T04:12:35.455+00:00|10995116281876|1802|2008
2011-01-19T21:15:47.518+00:00|13194139534686|6473|2004
2011-09-11T13:22:28.991+00:00|21990232560266|2698|2004
2012-04-05T09:19:59.428+00:00|28587302327134|1975|2006
2010-02-24T08:07:25.868+00:00|5420|4596|2004
2010-07-11T11:51:37.099+00:00|6597069774033|6798|2004
2010-03-17T16:35:50.639+00:00|2199023263088|2831|2001
2011-01-31T14:17:24.633+00:00|13194139537798|1595|2007
2010-09-25T11:10:15.253+00:00|8796093027025|4941|2001
2012-11-23T04:47:44.448+00:00|37383395348787|3010|2002
2012-06-27T15:32:55.574+00:00|30786325584900|2206|2004
2011-09-05T09:29:31.032+00:00|19791209304993|2383|2006
2010-03-16T20:07:10.257+00:00|2199023256001|5686|1998
2012-02-11T22:09:01.351+00:00|26388279070284|2652|1999
2012-01-04T10:50:12.498+00:00|24189255811148|6199|2009
2012-02-02T08:05:11.815+00:00|26388279068627|2653|2002
2012-10-19T06:23:31.139+00:00|35184372089177|2455|2004
2011-02-21T01:32:08.920+00:00|13194139538379|2691|2003
2011-10-22T22:25:49.720+00:00|21990232560023|3009|2005
2012-04-23T16:29:11.366+00:00|28587302322666|3008|2001
2010-08-09T09:09:14.639+00:00|6597069771917|4516|2002
2010-06-13T11:59:51.932+00:00|4398046513016|3008|2007
2010-09-28T18:51:46.686+00:00|8796093022979|2210|2005
2010-10-13T17:49:44.100+00:00|8796093025269|5524|2003
2010-03-06T13:03:17.731+00:00|2199023261248|6345|2011
2010-07-18T22:02:17.652+00:00|6597069769136|1856|2006
2011-11-19T09:03:08.617+00:00|24189255817648|1974|2004
2010-12-08T09:17:33.976+00:00|10995116285504|2213|2005
2010-07-19T13:36:52.110+00:00|6597069772046|1851|2010
2010-10-30T15:01:38.245+00:00|8796093028332|2214|2008
2011-03-10T03:42:10.527+00:00|15393162789941|5188|2001
2012-10-13T02:34:35.085+00:00|35184372090072|5001|2008
2010-04-18T11:44:07.758+00:00|2199023257653|4745|2008
2010-05-31T14:18:00.268+00:00|4398046514965|6477|2006
2011-03-15T05:25:03.214+00:00|15393162790373|5144|2007
2012-04-06T21:24:45.122+00:00|28587302324519|5272|2009
2010-08-13T14:31:52.993+00:00|6597069770213|3013|2002
2012-03-27T21:46:50.210+00:00|28587302327728|4749|2011
2012-07-09T08:22:57.178+00:00|32985348836647|5522|2000
2010-02-14T08:15:05.635+00:00|3045|4743|1998
2011-12-09T21:55:15.379+00:00|24189255811634|1813|2003
2012-07-30T06:08:46.940+00:00|32985348835890|2484|2002
2011-03-07T00:21:40.072+00:00|15393162790684|3006|2010
2012-09-07T15:45:07.090+00:00|32985348840949|4746|2007
2012-11-19T08:59:59.599+00:00|37383395349332|6803|2002
2012-01-20T07:01:11.892+00:00|26388279069592|5764|2002
2012-02-06T16:55:20.442+00:00|26388279067385|3010|2001
2011-05-10T15:54:39.178+00:00|17592186044797|3010|2002
2012-01-11T06:23:31.573+00:00|26388279070110|2197|2006
2011-10-07T00:29:53.014+00:00|21990232560692|5037|2003
2012-07-10T23:33:12.360+00:00|32985348836254|2211|1999
2010-11-19T10:20:25.650+00:00|10995116278731|2213|2002
2010-12-28T20:38:15.320+00:00|10995116284209|7919|2009
2012-01-09T02:09:33.441+00:00|26388279074376|2209|2006
2010-05-12T09:41:52.659+00:00|4398046514646|7317|2006
2011-09-27T22:50:10.233+00:00|21990232560073|6305|2002
2010-08-04T21:05:48.899+00:00|6597069773289|1853|2002
2011-10-05T03:26:48.494+00:00|21990232558045|1853|2000
2012-02-05T05:15:04.669+00:00|26388279069688|2961|2003
2012-08-29T15:43:00.538+00:00|32985348833769|4952|2006
2010-04-14T13:16:40.255+00:00|2199023261929|5266|2007
2012-03-02T05:39:43.292+00:00|26388279070073|6148|2007
2011-03-20T20:22:48.127+00:00|15393162789873|5526|2005
2012-04-01T15:40:27.889+00:00|28587302324189|3008|2007
2010-04-30T10:34:48.293+00:00|2199023261136|3898|2000
2011-01-16T03:48:56.889+00:00|13194139540432|5527|2007
2011-08-03T22:18:58.072+00:00|19791209304029|2214|2002
2010-06-04T10:44:50.910+00:00|4398046515045|2176|2001
2012-05-30T19:15:04.518+00:00|30786325585115|4947|2006
2010-12-01T11:33:05.278+00:00|10995116280625|3011|2004
2010-03-17T17:04:42.840+00:00|2199023261106|2205|2004
2011-05-26T10:59:50.386+00:00|17592186045393|6204|2002
2010-06-03T13:00:55.977+00:00|4398046512799|5268|2001
2012-07-28T06:43:14.868+00:00|32985348834956|2212|2006
2012-11-22T16:13:40.672+00:00|37383395352155|6556|2009
2010-04-26T09:26:50.300+00:00|2199023261492|3013|2003
2011-05-04T18:47:03.193+00:00|15393162796061|3011|2002
2012-04-30T01:21:55.395+00:00|28587302322789|5039|2005
2011-09-18T13:33:40.496+00:00|21990232561606|2690|2006
2011-12-11T13:17:21.248+00:00|24189255816646|1962|2006
2011-10-09T14:38:19.492+00:00|21990232557016|2205|2007
2010-09-04T05:18:35.884+00:00|8796093029432|6430|2009
2010-05-19T10:25:03.252+00:00|4398046515256|6173|2007
2011-09-03T09:28:39.718+00:00|19791209303665|7877|2009
2011-10-16T08:45:27.302+00:00|21990232557681|6168|2009
2012-08-27T08:13:48.368+00:00|32985348837370|4991|2006
2011-04-20T04:02:15.891+00:00|15393162793585|3014|2004
2012-02-29T21:49:42.178+00:00|26388279069178|5981|2006
2011-12-26T12:30:00.707+00:00|24189255816821|7954|2001
2012-11-01T13:42:49.519+00:00|35184372095325|5496|2006
2011-12-01T10:37:30.338+00:00|24189255815427|4664|2007
2011-12-16T20:17:23.227+00:00|24189255814134|7894|2007
2012-04-06T01:48:55.836+00:00|28587302325816|6364|2002
2010-02-16T02:10:51.790+00:00|7628|3007|2007
2012-09-08T13:16:21.852+00:00|32985348835868|2436|2004
2011-07-24T12:51:40.609+00:00|19791209301560|4515|2008
2012-03-13T22:39:19.968+00:00|28587302326159|6541|2002
2010-09-01T00:27:14.055+00:00|6597069771663|7897|2002
2012-01-07T15:08:14.559+00:00|26388279070095|5525|2005
2012-03-16T10:02:32.973+00:00|28587302327425|5268|2003
2010-02-20T13:06:37.281+00:00|6372|7878|2006
2010-09-16T15:39:22.770+00:00|8796093029086|1974|2008
2011-04-28T19:12:00.534+00:00|15393162791517|1981|2008
2012-08-03T10:01:07.541+00:00|32985348835896|3011|2005
2011-03-29T11:46:59.003+00:00|15393162793932|4743|2004
2010-08-20T15:23:31.456+00:00|6597069772926|2526|2011
2011-11-05T14:17:58.831+00:00|21990232558206|1962|2004
2010-02-02T07:06:41.779+00:00|1911|2832|2006
2010-04-10T09:41:22.704+00:00|2199023261465|1580|2007
2011-05-12T05:24:22.657+00:00|17592186047694|5527|2006
2011-02-11T20:56:08.730+00:00|13194139540986|6436|2002
2011-11-25T03:10:08.333+00:00|24189255812437|1980|2009
2011-05-16T10:20:02.452+00:00|17592186045940|5039|2007
2011-02-17T00:26:00.331+00:00|13194139539956|4808|2001
2011-05-14T20:38:58.884+00:00|17592186050445|7876|1999
2010-02-26T06:49:24.283+00:00|3220|5266|2002
2011-12-18T14:11:31.813+00:00|24189255813735|2385|2006
2012-05-25T15:33:55.011+00:00|30786325580750|3500|1999
2010-09-07T21:12:45.489+00:00|8796093026712|6799|2002
2011-02-08T10:12:35.246+00:00|13194139538840|1851|2003
2011-11-25T18:48:29.932+00:00|24189255815863|2832|2008
2011-11-13T22:06:34.111+00:00|24189255814397|5267|2005
2011-07-14T23:23:38.485+00:00|19791209301113|3013|2005
2011-01-30T11:25:37.595+00:00|13194139534917|3938|2008
2010-03-23T07:36:38.514+00:00|2199023258516|2987|2002
2011-09-02T09:54:35.735+00:00|19791209302253|2206|1999
2012-07-07T17:35:01.375+00:00|30786325580801|3008|2004
2011-09-29T10:06:14.207+00:00|21990232559341|5522|2005
2011-09-16T01:36:12.473+00:00|21990232559392|4593|2005
2010-09-20T09:07:42.433+00:00|8796093026065|6152|2003
2012-10-07T01:38:49.613+00:00|35184372091433|4511|2006
2011-01-07T05:41:55.149+00:00|13194139536145|2205|2002
2011-08-09T21:27:10.731+00:00|19791209306196|2985|2008
2011-10-19T19:57:35.506+00:00|21990232556976|5988|2008
2012-09-19T10:19:26.628+00:00|35184372095237|5984|2003
2012-01-30T08:41:51.617+00:00|26388279071858|6550|2003
2012-08-08T09:43:04.133+00:00|32985348840004|4743|2004
2012-02-16T03:20:31.809+00:00|26388279074062|5265|2007
2010-11-29T12:25:15.992+00:00|10995116283607|5161|2002
2012-06-01T04:14:32.096+00:00|30786325584113|2209|2011
2012-09-27T15:19:11.125+00:00|35184372093660|2205|2003
2011-11-23T09:02:24.182+00:00|24189255813847|2207|2007
2010-05-21T05:15:15.136+00:00|4398046515737|4519|2003
2011-08-24T08:25:18.703+00:00|19791209306574|6796|2001
2012-04-19T22:36:44.454+00:00|28587302326734|6390|2007
2011-09-17T03:16:04.037+00:00|21990232556568|2209|2003
2011-10-26T03:30:52.153+00:00|21990232559788|6802|2006
2012-05-10T16:43:39.114+00:00|30786325584044|5988|2009
2012-08-06T23:01:24.582+00:00|32985348834418|5501|2010
2012-02-22T00:53:43.814+00:00|26388279070581|6307|2006
2012-10-10T07:10:26.129+00:00|35184372094991|2210|2006
2012-06-25T01:26:43.355+00:00|30786325580112|1607|2003
2010-09-20T06:02:39.296+00:00|8796093028769|4515|2004
2011-06-16T11:15:10.310+00:00|17592186045491|2211|2002
2011-08-15T05:51:27.850+00:00|19791209302459|4746|2004
2011-10-20T09:59:00.234+00:00|21990232561820|5042|2002
2011-04-13T05:48:15.841+00:00|15393162789452|7954|2003
2010-09-24T22:37:56.432+00:00|8796093026687|3015|2007
2011-06-26T07:13:15.795+00:00|17592186046564|6798|2002
2012-04-20T16:41:30.605+00:00|28587302329678|2208|2002
2011-08-12T16:01:35.625+00:00|19791209304510|2828|2001
2012-11-01T19:32:59.781+00:00|35184372092859|5164|2005
2011-02-27T03:46:26.802+00:00|13194139539312|7948|2004
2010-09-20T01:14:32.409+00:00|8796093023265|7877|2005
2010-08-10T02:57:19.373+00:00|6597069773806|2651|2007
2010-05-20T11:22:33.190+00:00|4398046517527|1856|2002
2012-10-05T22:23:11.899+00:00|35184372090694|3014|2003
2011-12-18T23:32:57.408+00:00|24189255814126|2209|2008
2011-12-27T04:11:27.918+00:00|24189255811383|2691|2005
2011-02-09T13:52:30.725+00:00|13194139534600|6493|2005
2010-07-26T01:35:50.675+00:00|6597069769482|2827|2009
2012-01-23T19:14:25.643+00:00|26388279073203|5186|2004
2012-09-15T10:05:14.270+00:00|35184372093013|3007|2002
2012-01-02T10:02:32.208+00:00|24189255817505|1607|2005
2012-08-13T00:42:16.287+00:00|32985348837665|3006|2008
2012-10-17T16:27:30.890+00:00|35184372092339|3010|2004
2010-06-17T23:29:16.178+00:00|4398046511539|2214|2009
2010-05-01T13:56:59.981+00:00|2199023261821|2697|2009
2010-11-09T15:06:14.952+00:00|10995116283712|3010|2006
2011-07-05T07:06:27.690+00:00|17592186051684|3014|2007
2012-02-23T08:06:02.867+00:00|26388279071844|3014|1999
2010-08-17T13:06:34.469+00:00|6597069773632|2207|2001
2010-02-01T01:59:39.250+00:00|7488|2211|2001
2010-12-20T18:40:25.269+00:00|10995116279776|5525|2002
2012-01-13T08:01:17.237+00:00|26388279071561|1596|2006
2011-08-29T07:11:41.609+00:00|19791209300466|3865|2007
2012-01-29T04:00:57.464+00:00|26388279073847|2206|2009
2010-04-29T16:05:59.179+00:00|2199023259653|6797|2007
2011-09-22T13:56:26.970+00:00|21990232557400|5941|2001
2012-09-18T16:15:07.454+00:00|35184372088958|5143|2005
2012-01-15T20:47:27.245+00:00|26388279072146|2213|2001
2012-01-06T16:01:11.987+00:00|24189255815751|2562|2004
2012-10-30T03:48:52.962+00:00|35184372092388|5646|2005
2010-05-14T05:51:05.793+00:00|4398046512933|4998|2005
2010-10-17T07:34:37.962+00:00|8796093029254|4512|2004
2012-10-10T03:39:24.489+00:00|35184372090644|5494|2004
2012-03-07T12:58:50.288+00:00|26388279071929|5942|2000
2011-10-31T10:05:20.461+00:00|21990232561457|7899|2007
2011-09-21T20:14:48.749+00:00|21990232561849|3014|2007
2010-10-18T16:47:45.294+00:00|8796093023626|2181|2006
2012-03-12T16:18:38.947+00:00|28587302322963|2388|2004
2012-11-23T19:10:14.622+00:00|37383395348789|4513|2005
2011-02-17T05:48:10.859+00:00|13194139537201|5523|2005
2012-05-26T17:11:51.037+00:00|30786325581447|2987|1999
2011-09-07T04:09:29.882+00:00|21990232560168|2489|2010
2011-05-05T08:24:10.830+00:00|15393162793128|1857|2009
2011-04-30T18:26:12.880+00:00|15393162790513|6393|2002
2012-07-26T06:42:54.640+00:00|32985348839025|2212|1999
2011-05-19T10:11:21.280+00:00|17592186046447|2830|2003
2012-08-25T17:06:00.888+00:00|32985348835823|3012|2010
2012-05-07T07:01:06.265+00:00|28587302328721|1975|2001
2011-11-21T11:56:44.645+00:00|24189255818960|6392|2004
2012-09-10T11:47:42.595+00:00|35184372095846|2866|2001
2012-03-31T12:33:33.907+00:00|28587302329007|5946|2005
2012-05-18T19:22:05.733+00:00|30786325585393|3012|2010
2012-02-27T03:05:46.345+00:00|26388279066918|3006|1999
2010-02-12T03:40:31.768+00:00|1141|3006|2004
2012-07-31T23:38:20.173+00:00|32985348834899|1581|2003
2011-02-28T17:47:55.200+00:00|13194139539278|6172|2006
2012-08-26T10:26:58.108+00:00|32985348834535|4517|2001
2011-10-14T04:57:26.850+00:00|21990232562311|2483|2005
2011-12-26T11:12:15.485+00:00|24189255817351|1804|2002
2010-10-28T02:02:26.110+00:00|8796093027047|3761|2003
2010-07-31T23:50:11.526+00:00|6597069772613|2205|2006
2011-01-05T10:57:42.547+00:00|13194139538515|3008|2000
2010-09-30T01:58:29.478+00:00|8796093029012|1856|2009
2012-01-03T00:40:57.401+00:00|24189255813749|7876|2004
2010-01-21T11:48:05.974+00:00|7285|1598|2003
2012-09-06T20:31:58.659+00:00|32985348837110|6491|2000
2011-10-04T01:13:47.048+00:00|21990232557680|6625|2006
2011-08-22T16:07:16.732+00:00|19791209305274|4675|2001
2011-04-06T11:50:47.979+00:00|15393162793589|5169|2002
2011-09-25T16:47:32.211+00:00|21990232555647|4747|2009
2010-11-06T05:45:07.758+00:00|10995116282128|7878|2006
2011-01-25T05:27:05.069+00:00|13194139539216|1919|2005
2010-12-01T02:18:04.300+00:00|10995116283707|4525|1998
2011-07-07T16:09:34.258+00:00|19791209303867|2209|2001
2011-07-15T20:06:23.817+00:00|19791209301706|5174|2008
2012-04-14T07:33:07.380+00:00|28587302327185|5201|2008
2010-07-06T12:24:35.035+00:00|6597069770641|1962|2000
2011-11-11T19:20:30.591+00:00|24189255814280|3014|2010
2011-01-14T21:53:09.793+00:00|13194139537011|6812|2001
2010-08-03T19:29:24.162+00:00|6597069772490|2439|2004
2011-08-31T16:53:48.428+00:00|19791209300682|3007|2000
2012-09-27T11:45:04.361+00:00|35184372096164|2484|2009
2012-10-06T04:30:05.400+00:00|35184372096105|5980|2003
2011-06-01T03:16:59.827+00:00|17592186050959|5941|2004
2010-06-01T10:15:56.437+00:00|4398046518947|2208|2009
2012-10-23T16:27:48.392+00:00|35184372090708|5944|2008
2010-05-12T01:11:24.704+00:00|4398046517698|4742|2001
2011-12-16T07:18:28.514+00:00|24189255816318|2980|2000
2012-04-19T07:03:33.413+00:00|28587302327037|2351|2004
2010-09-05T01:28:05.998+00:00|8796093022735|1607|2004
2012-08-31T06:33:30.298+00:00|32985348833538|6045|2006
2010-08-14T04:58:50.946+00:00|6597069771218|5527|2011
2012-09-09T14:33:57.117+00:00|35184372093308|6385|1999
2011-05-14T15:18:13.136+00:00|17592186048870|1643|2009
2010-11-24T16:34:30.070+00:00|10995116280274|5270|2008
2012-06-23T19:45:59.819+00:00|30786325585254|4745|2007
2010-08-30T14:04:19.266+00:00|6597069771703|1986|2006
2010-09-09T06:56:56.443+00:00|8796093022718|2434|2005
2010-08-15T01:02:43.725+00:00|6597069769132|5272|1998
2012-06-22T13:38:46.885+00:00|30786325580215|2363|2001
2012-10-13T21:31:00.404+00:00|35184372091333|4747|2004
2012-11-03T04:32:51.009+00:00|35184372094291|3007|2002
2012-01-14T16:26:33.693+00:00|26388279074225|5042|2010
2010-07-21T03:38:48.525+00:00|6597069767601|1855|2009
2010-12-04T16:49:26.554+00:00|10995116281777|4517|2000
2011-07-16T00:04:41.081+00:00|19791209300568|2835|2007
2012-01-19T07:01:34.195+00:00|26388279073621|1595|2007
2011-10-19T06:57:04.356+00:00|21990232561493|2979|2005
2011-01-10T14:29:01.604+00:00|13194139534797|6436|2004
2012-02-20T01:46:42.293+00:00|26388279067629|6803|2003
2010-10-05T18:46:53.408+00:00|8796093027309|5140|1998
2010-02-25T16:54:38.214+00:00|7149|6488|2009
2010-04-20T21:21:19.661+00:00|2199023256345|5942|1998
2012-03-30T10:11:12.788+00:00|28587302322180|7936|2005
2010-03-08T08:02:06.374+00:00|2199023262723|6538|2005
2010-09-27T21:31:52.241+00:00|8796093027843|5937|2010
2010-09-18T15:40:43.184+00:00|8796093024047|2205|2006
2010-10-28T19:44:36.890+00:00|8796093025541|1850|2005
2011-11-15T15:35:48.544+00:00|24189255816914|3010|1999
2012-08-31T20:03:11.445+00:00|32985348834525|4948|2010
2011-08-03T21:51:03.570+00:00|19791209303802|5144|1999
2011-04-14T19:31:26.543+00:00|15393162791217|1981|2005
2010-10-05T20:26:51.686+00:00|8796093023526|5950|2002
2012-07-14T14:29:07.174+00:00|32985348838182|3006|2002
2012-11-16T20:01:05.017+00:00|37383395345208|1838|2003
2011-10-15T03:08:45.604+00:00|21990232559499|2209|2000
2012-09-14T12:24:54.732+00:00|35184372089144|2211|2006
2012-11-14T19:01:19.353+00:00|37383395351829|4512|2005
2010-12-18T15:52:31.944+00:00|10995116284579|6616|2002
2011-10-31T11:19:05.722+00:00|21990232562586|5044|2001
2010-05-12T08:29:20.105+00:00|4398046512708|6616|2002
2010-05-11T02:59:51.202+00:00|4398046518370|2987|2002
2010-11-22T20:07:19.902+00:00|10995116283330|5040|2007
2012-05-04T17:37:09.477+00:00|28587302327959|3013|2001
2011-12-26T05:24:09.226+00:00|24189255813570|6486|2007
2010-08-30T09:09:54.502+00:00|6597069772759|5264|2007
2012-05-12T06:45:58.291+00:00|30786325581271|6203|2009
2010-10-05T09:22:46.694+00:00|8796093028808|2209|2006
2010-12-17T23:18:34.307+00:00|10995116279433|5189|1999
2011-12-11T02:27:55.180+00:00|24189255817865|1981|2000
2012-02-23T07:08:59.591+00:00|26388279067305|2432|2003
2012-07-31T07:08:22.652+00:00|32985348835652|6804|2000
2012-06-15T11:16:15.923+00:00|30786325581961|5988|2008
2012-02-14T12:16:34.620+00:00|26388279069514|1576|2003
2010-04-19T20:01:44.401+00:00|2199023260799|4510|2002
2012-04-22T06:30:38.558+00:00|28587302327991|1953|2004
2012-08-20T18:22:45.141+00:00|32985348836499|5886|2001
2010-08-08T19:25:21.233+00:00|6597069767748|3007|2004
2011-09-24T23:05:57.746+00:00|21990232556112|6541|2002
2011-07-18T13:02:31.081+00:00|19791209303382|1815|2002
2012-01-17T15:36:14.625+00:00|26388279070288|4996|2006
2011-08-17T00:18:04.542+00:00|19791209301226|2212|2005
2011-08-03T13:19:26.440+00:00|19791209304132|4308|2006
2012-10-11T20:21:20.924+00:00|35184372092278|2212|2007
2011-01-05T06:13:17.674+00:00|13194139535073|3007|2006
2012-09-04T11:14:29.987+00:00|32985348840977|2298|2006
2010-10-04T08:03:00.585+00:00|8796093023175|5522|2008
2010-05-08T14:51:54.400+00:00|4398046516408|5186|2005
2012-07-03T22:59:38.834+00:00|30786325578358|1852|2005
2012-02-21T10:28:50.016+00:00|26388279068278|2522|2010
2010-10-21T09:04:53.965+00:00|8796093027958|6550|1998
2011-08-10T23:09:20.350+00:00|19791209307235|3012|2006
2011-03-29T13:56:32.790+00:00|15393162788963|2206|1998
2010-12-04T01:58:34.317+00:00|10995116281332|3007|2010
2012-04-25T21:14:05.963+00:00|28587302324585|2083|2005
2012-08-25T18:38:28.174+00:00|32985348839027|5041|2006
2011-02-18T18:30:06.434+00:00|13194139534451|6306|2010
2012-03-15T13:40:15.598+00:00|28587302328121|5039|2005
2011-12-06T18:33:44.112+00:00|24189255818041|6129|2002
2010-09-06T12:47:08.443+00:00|8796093028620|2206|2004
2011-06-29T12:57:07.489+00:00|17592186045827|1851|2005
2011-06-01T23:31:10.704+00:00|17592186046355|1981|2006
2011-03-25T06:16:41.755+00:00|15393162793226|2210|2007
2010-10-18T23:34:38.029+00:00|8796093025318|5044|2006
2012-08-12T10:41:44.571+00:00|32985348839974|4749|2008
2011-01-28T04:25:15.309+00:00|13194139537082|5530|2010
2010-04-29T05:51:36.034+00:00|2199023256841|5529|2006
2010-01-09T14:51:22.630+00:00|1551|3014|1998
2012-06-20T15:29:43.876+00:00|30786325583604|3008|2002
2011-02-24T07:42:02.020+00:00|13194139535652|2210|2003
2012-09-04T07:32:24.415+00:00|32985348840228|2212|2006
2011-04-16T01:22:29.253+00:00|15393162790955|2384|2002
2012-10-19T07:17:02.135+00:00|35184372090234|5948|2002
2010-07-01T17:01:57.204+00:00|4398046513428|6801|2008
2011-09-11T06:01:11.306+00:00|21990232561940|2558|2005
2010-03-21T12:56:53.419+00:00|2199023259412|2559|2005
2012-03-31T18:35:09.447+00:00|28587302327598|2207|2000
2010-07-13T12:52:58.648+00:00|6597069767169|2650|2006
2011-05-07T16:43:10.480+00:00|17592186051310|5950|2004
2011-06-26T11:29:34.220+00:00|17592186051348|1951|2004
2011-04-13T13:03:40.706+00:00|15393162790164|2209|2009
2012-05-15T10:59:33.749+00:00|30786325579474|7946|2007
2011-07-27T15:10:47.250+00:00|19791209305223|6475|2006
2011-01-02T04:36:58.249+00:00|10995116282201|4515|2002
2011-05-20T05:41:34.021+00:00|17592186047186|2212|2011
2012-01-19T00:20:26.986+00:00|26388279073420|1601|2003
2010-12-04T05:45:16.918+00:00|10995116279948|6005|2004
2010-01-22T02:25:16.312+00:00|5182|5186|2006
2012-06-19T08:58:18.452+00:00|30786325585548|2205|2005
