2012-07-16T08:02:38.113+00:00|32985348835328|667
2012-04-15T03:04:10.016+00:00|28587302322618|1298
2010-11-09T10:45:39.663+00:00|10995116282334|431
2011-06-14T03:53:55.885+00:00|17592186047755|1185
2011-07-18T17:07:47.951+00:00|19791209303819|931
2010-09-27T13:07:44.132+00:00|8796093029460|1173
2011-06-28T04:01:17.658+00:00|17592186050182|1230
2012-02-12T18:53:10.967+00:00|26388279072023|1329
2011-04-01T10:44:44.962+00:00|15393162789655|1042
2012-01-25T22:17:45.977+00:00|26388279067855|1093
2010-08-28T14:22:51.963+00:00|6597069769495|397
2011-10-02T16:27:01.547+00:00|21990232558709|402
2011-02-04T15:07:06.343+00:00|13194139537675|432
2012-08-22T10:25:51.618+00:00|32985348835344|946
2012-04-21T14:45:50.429+00:00|28587302325479|218
2011-02-03T00:54:07.725+00:00|13194139534468|1028
2010-09-28T05:44:32.219+00:00|8796093027741|1074
2010-01-23T09:49:35.186+00:00|6051|876
2010-08-26T04:59:47.895+00:00|6597069767488|883
2010-09-13T08:56:11.048+00:00|8796093025600|1116
2011-03-04T12:05:10.443+00:00|13194139534527|1282
2010-10-22T20:35:24.641+00:00|8796093022399|796
2012-04-28T06:11:48.054+00:00|28587302326330|220
2012-02-04T03:06:28.621+00:00|26388279067764|723
2010-06-10T09:17:04.375+00:00|4398046517364|1236
2011-08-21T23:07:13.308+00:00|19791209303713|1110
2012-03-07T02:37:13.110+00:00|26388279071416|1053
2010-12-28T13:41:28.174+00:00|10995116277944|945
2012-01-17T03:57:55.904+00:00|26388279071841|243
2011-02-23T05:15:27.457+00:00|13194139533409|172
2010-08-14T15:48:58.668+00:00|6597069773716|813
2011-10-03T03:51:20.386+00:00|21990232563384|365
2011-12-01T13:35:15.307+00:00|24189255818955|1274
2011-12-25T13:45:32.699+00:00|24189255816963|866
2012-04-04T18:16:18.485+00:00|28587302328567|549
2011-05-07T15:45:36.297+00:00|17592186045137|257
2011-09-26T07:06:32.768+00:00|21990232556611|1015
2011-08-26T09:40:21.879+00:00|19791209300547|454
2011-04-19T03:37:14.748+00:00|15393162793127|928
2010-03-11T05:55:50.728+00:00|2199023260728|394
2010-02-13T13:51:28.491+00:00|5920|1144
2011-02-24T20:25:19.365+00:00|13194139541201|989
2011-05-15T22:26:00.074+00:00|17592186046875|1123
2010-03-18T18:22:14.273+00:00|2199023262619|1154
2011-05-21T10:41:03.001+00:00|17592186049473|1098
2012-08-26T20:23:29.943+00:00|32985348840897|994
2010-10-29T11:18:20.379+00:00|8796093023288|1014
2010-07-25T08:06:43.311+00:00|6597069767179|1164
2010-01-13T17:11:12.553+00:00|3128|981
2012-03-13T15:16:08.597+00:00|28587302322196|531
2011-04-22T09:39:25.338+00:00|15393162791050|1346
2010-03-30T15:48:24.823+00:00|2199023257907|1266
2010-10-21T14:15:19.690+00:00|8796093025930|1140
2010-11-11T04:12:35.455+00:00|10995116281876|998
2011-01-19T21:15:47.518+00:00|13194139534686|775
2012-11-03T13:05:31.391+00:00|35184372096633|419
2011-09-11T13:22:28.991+00:00|21990232560266|1129
2012-04-05T09:19:59.428+00:00|28587302327134|1033
2010-02-24T08:07:25.868+00:00|5420|1160
2010-07-11T11:51:37.099+00:00|6597069774033|885
2010-03-17T16:35:50.639+00:00|2199023263088|611
2011-01-31T14:17:24.633+00:00|13194139537798|969
2010-09-25T11:10:15.253+00:00|8796093027025|1185
2012-11-23T04:47:44.448+00:00|37383395348787|280
2010-05-03T11:49:16.432+00:00|2199023259552|339
2012-06-27T15:32:55.574+00:00|30786325584900|361
2011-09-05T09:29:31.032+00:00|19791209304993|1063
2010-03-16T20:07:10.257+00:00|2199023256001|821
2012-02-11T22:09:01.351+00:00|26388279070284|1124
2012-01-04T10:50:12.498+00:00|24189255811148|1342
2011-11-28T00:49:09.188+00:00|24189255814022|677
2012-02-02T08:05:11.815+00:00|26388279068627|1123
2012-10-19T06:23:31.139+00:00|35184372089177|1082
2011-02-21T01:32:08.920+00:00|13194139538379|1135
2011-10-22T22:25:49.720+00:00|21990232560023|201
2012-02-24T18:27:34.940+00:00|26388279071812|874
2012-04-23T16:29:11.366+00:00|28587302322666|274
2010-08-09T09:09:14.639+00:00|6597069771917|653
2010-05-06T13:13:20.910+00:00|4398046512534|209
2011-02-14T01:36:11.604+00:00|13194139536790|340
2010-06-13T11:59:51.932+00:00|4398046513016|236
2010-09-28T18:51:46.686+00:00|8796093022979|347
2011-10-23T20:17:15.671+00:00|21990232561123|1276
2010-10-13T17:49:44.100+00:00|8796093025269|819
2010-03-06T13:03:17.731+00:00|2199023261248|1362
2010-07-18T22:02:17.652+00:00|6597069769136|565
2011-11-19T09:03:08.617+00:00|24189255817648|1038
2010-12-08T09:17:33.976+00:00|10995116285504|478
2010-07-19T13:36:52.110+00:00|6597069772046|579
2010-10-30T15:01:38.245+00:00|8796093028332|377
2011-03-10T03:42:10.527+00:00|15393162789941|1256
2011-06-14T11:13:32.835+00:00|17592186051125|223
2012-10-13T02:34:35.085+00:00|35184372090072|1210
2010-04-18T11:44:07.758+00:00|2199023257653|677
2010-05-31T14:18:00.268+00:00|4398046514965|1378
2010-12-10T05:36:40.427+00:00|10995116278037|1105
2011-03-15T05:25:03.214+00:00|15393162790373|1226
2012-04-06T21:24:45.122+00:00|28587302324519|783
2010-08-13T14:31:52.993+00:00|6597069770213|198
2012-03-27T21:46:50.210+00:00|28587302327728|692
2012-07-09T08:22:57.178+00:00|32985348836647|806
2010-02-14T08:15:05.635+00:00|3045|686
2011-12-09T21:55:15.379+00:00|24189255811634|1004
2012-07-30T06:08:46.940+00:00|32985348835890|1090
2011-03-07T00:21:40.072+00:00|15393162790684|158
2012-02-11T06:07:55.782+00:00|26388279074478|577
2012-09-07T15:45:07.090+00:00|32985348840949|682
2010-10-29T11:50:25.958+00:00|8796093025944|1338
2012-11-19T08:59:59.599+00:00|37383395349332|886
2012-01-20T07:01:11.892+00:00|26388279069592|828
2012-02-06T16:55:20.442+00:00|26388279067385|115
2012-02-26T11:52:59.313+00:00|26388279073050|720
2011-05-10T15:54:39.178+00:00|17592186044797|268
2012-04-07T17:19:39.320+00:00|28587302327938|1229
2012-01-11T06:23:31.573+00:00|26388279070110|1058
2011-10-07T00:29:53.014+00:00|21990232560692|532
2012-07-10T23:33:12.360+00:00|32985348836254|457
2010-11-19T10:20:25.650+00:00|10995116278731|338
2010-12-28T20:38:15.320+00:00|10995116284209|917
2012-01-09T02:09:33.441+00:00|26388279074376|507
2010-05-12T09:41:52.659+00:00|4398046514646|875
2011-09-27T22:50:10.233+00:00|21990232560073|1352
2011-04-15T13:49:24.003+00:00|15393162790870|626
2010-08-04T21:05:48.899+00:00|6597069773289|556
2011-10-05T03:26:48.494+00:00|21990232558045|567
2012-02-05T05:15:04.669+00:00|26388279069688|1143
2012-08-29T15:43:00.538+00:00|32985348833769|1189
2010-04-14T13:16:40.255+00:00|2199023261929|753
2012-03-02T05:39:43.292+00:00|26388279070073|1317
2011-03-20T20:22:48.127+00:00|15393162789873|797
2012-04-01T15:40:27.889+00:00|28587302324189|262
2010-04-30T10:34:48.293+00:00|2199023261136|137
2011-01-16T03:48:56.889+00:00|13194139540432|818
2011-08-03T22:18:58.072+00:00|19791209304029|319
2010-06-04T10:44:50.910+00:00|4398046515045|1050
2012-05-30T19:15:04.518+00:00|30786325585115|1188
2011-09-27T04:48:46.411+00:00|21990232560859|484
2012-04-22T23:31:50.951+00:00|28587302324728|913
2010-12-01T11:33:05.278+00:00|10995116280625|291
2011-10-26T10:42:49.476+00:00|21990232556466|139
2010-03-17T17:04:42.840+00:00|2199023261106|443
2011-05-26T10:59:50.386+00:00|17592186045393|1340
2010-06-03T13:00:55.977+00:00|4398046512799|766
2012-07-28T06:43:14.868+00:00|32985348834956|409
2012-11-22T16:13:40.672+00:00|37383395352155|1407
2011-12-01T22:51:26.763+00:00|24189255814535|549
2010-04-26T09:26:50.300+00:00|2199023261492|206
2011-05-04T18:47:03.193+00:00|15393162796061|252
2011-07-19T06:51:09.287+00:00|19791209299997|452
2012-04-30T01:21:55.395+00:00|28587302322789|728
2011-09-18T13:33:40.496+00:00|21990232561606|1136
2011-12-11T13:17:21.248+00:00|24189255816646|1011
2011-10-09T14:38:19.492+00:00|21990232557016|401
2011-06-01T04:37:34.058+00:00|17592186047315|1167
2010-09-04T05:18:35.884+00:00|8796093029432|551
2010-05-19T10:25:03.252+00:00|4398046515256|1325
2011-09-03T09:28:39.718+00:00|19791209303665|1428
2011-10-16T08:45:27.302+00:00|21990232557681|1330
2012-08-27T08:13:48.368+00:00|32985348837370|1206
2010-09-08T18:16:40.728+00:00|8796093024006|234
2011-04-20T04:02:15.891+00:00|15393162793585|304
2012-02-29T21:49:42.178+00:00|26388279069178|867
2012-11-24T12:51:12.816+00:00|37383395349993|537
2011-12-26T12:30:00.707+00:00|24189255816821|1453
2012-11-01T13:42:49.519+00:00|35184372095325|1269
2011-12-01T10:37:30.338+00:00|24189255815427|523
2011-12-16T20:17:23.227+00:00|24189255814134|937
2012-04-06T01:48:55.836+00:00|28587302325816|1361
2010-02-16T02:10:51.790+00:00|7628|283
2012-09-08T13:16:21.852+00:00|32985348835868|1077
2011-07-24T12:51:40.609+00:00|19791209301560|653
2010-04-22T02:35:39.203+00:00|2199023259401|1335
2012-03-13T22:39:19.968+00:00|28587302326159|1395
2010-09-01T00:27:14.055+00:00|6597069771663|942
2012-01-07T15:08:14.559+00:00|26388279070095|822
2012-03-16T10:02:32.973+00:00|28587302327425|759
2010-02-20T13:06:37.281+00:00|6372|1432
2010-09-16T15:39:22.770+00:00|8796093029086|1034
2011-06-05T01:44:02.875+00:00|17592186052225|1357
2011-04-28T19:12:00.534+00:00|15393162791517|1046
2011-03-08T03:32:09.419+00:00|15393162788993|447
2012-08-03T10:01:07.541+00:00|32985348835896|273
2011-03-29T11:46:59.003+00:00|15393162793932|686
2010-08-20T15:23:31.456+00:00|6597069772926|1104
2011-11-05T14:17:58.831+00:00|21990232558206|1011
2010-02-02T07:06:41.779+00:00|1911|625
2010-04-10T09:41:22.704+00:00|2199023261465|959
2011-05-12T05:24:22.657+00:00|17592186047694|810
2011-02-11T20:56:08.730+00:00|13194139540986|1300
2010-08-08T10:26:19.884+00:00|6597069771661|675
2011-11-25T03:10:08.333+00:00|24189255812437|1041
2011-05-16T10:20:02.452+00:00|17592186045940|719
2011-02-17T00:26:00.331+00:00|13194139539956|690
2011-05-14T20:38:58.884+00:00|17592186050445|1427
2010-02-26T06:49:24.283+00:00|3220|781
2011-12-18T14:11:31.813+00:00|24189255813735|1061
2012-05-25T15:33:55.011+00:00|30786325580750|306
2010-03-18T12:54:35.764+00:00|2199023261134|942
2010-09-07T21:12:45.489+00:00|8796093026712|895
2011-02-08T10:12:35.246+00:00|13194139538840|572
2011-11-25T18:48:29.932+00:00|24189255815863|619
2011-11-13T22:06:34.111+00:00|24189255814397|759
2011-07-14T23:23:38.485+00:00|19791209301113|161
2012-02-09T05:44:14.545+00:00|26388279070329|440
2011-01-30T11:25:37.595+00:00|13194139534917|136
2010-03-23T07:36:38.514+00:00|2199023258516|1157
2011-12-21T16:06:53.928+00:00|24189255818072|1157
2011-09-02T09:54:35.735+00:00|19791209302253|401
2012-01-05T11:39:44.499+00:00|24189255812609|1422
2012-07-07T17:35:01.375+00:00|30786325580801|280
2011-09-29T10:06:14.207+00:00|21990232559341|826
2011-09-16T01:36:12.473+00:00|21990232559392|1161
2010-06-07T20:55:53.988+00:00|4398046517541|498
2011-11-08T14:36:45.493+00:00|24189255815497|615
2010-09-20T09:07:42.433+00:00|8796093026065|548
2010-05-30T03:58:20.475+00:00|4398046511172|791
2012-10-07T01:38:49.613+00:00|35184372091433|640
2011-01-07T05:41:55.149+00:00|13194139536145|422
2011-08-09T21:27:10.731+00:00|19791209306196|1153
2011-10-19T19:57:35.506+00:00|21990232556976|850
2012-09-19T10:19:26.628+00:00|35184372095237|862
2012-01-30T08:41:51.617+00:00|26388279071858|1408
2012-08-08T09:43:04.133+00:00|32985348840004|709
2011-02-06T15:08:17.289+00:00|13194139533597|980
2012-02-16T03:20:31.809+00:00|26388279074062|773
2012-01-27T21:01:29.139+00:00|26388279072032|1359
2010-11-29T12:25:15.992+00:00|10995116283607|1236
2010-07-03T00:59:13.983+00:00|4398046516248|1169
2012-06-01T04:14:32.096+00:00|30786325584113|420
2012-09-27T15:19:11.125+00:00|35184372093660|324
2011-11-23T09:02:24.182+00:00|24189255813847|386
2010-05-21T05:15:15.136+00:00|4398046515737|639
2011-08-24T08:25:18.703+00:00|19791209306574|905
2012-04-19T22:36:44.454+00:00|28587302326734|1370
2011-09-17T03:16:04.037+00:00|21990232556568|394
2011-10-26T03:30:52.153+00:00|21990232559788|898
2012-05-10T16:43:39.114+00:00|30786325584044|846
2012-08-06T23:01:24.582+00:00|32985348834418|1273
2012-02-22T00:53:43.814+00:00|26388279070581|1352
2011-12-01T19:58:40.917+00:00|24189255815852|756
2012-10-10T07:10:26.129+00:00|35184372094991|312
2011-04-16T19:31:32.149+00:00|15393162795378|825
2012-06-25T01:26:43.355+00:00|30786325580112|973
2011-05-27T11:36:12.138+00:00|17592186045776|769
2010-09-21T01:23:19.352+00:00|8796093022978|160
2010-09-20T06:02:39.296+00:00|8796093028769|650
2011-06-16T11:15:10.310+00:00|17592186045491|504
2010-03-27T20:22:01.407+00:00|2199023257858|247
2011-08-15T05:51:27.850+00:00|19791209302459|710
2011-08-06T22:41:29.206+00:00|19791209305772|282
2011-10-20T09:59:00.234+00:00|21990232561820|749
2011-04-13T05:48:15.841+00:00|15393162789452|1444
2010-09-24T22:37:56.432+00:00|8796093026687|149
2012-06-17T19:36:20.879+00:00|30786325579391|1443
2011-06-26T07:13:15.795+00:00|17592186046564|893
2012-04-20T16:41:30.605+00:00|28587302329678|356
2011-08-12T16:01:35.625+00:00|19791209304510|633
2010-02-19T00:02:19.944+00:00|7024|909
2012-11-01T19:32:59.781+00:00|35184372092859|534
2012-08-27T06:30:51.130+00:00|32985348839176|866
2011-02-27T03:46:26.802+00:00|13194139539312|1441
2010-09-20T01:14:32.409+00:00|8796093023265|1432
2010-08-10T02:57:19.373+00:00|6597069773806|1127
2010-05-20T11:22:33.190+00:00|4398046517527|582
2012-10-05T22:23:11.899+00:00|35184372090694|187
2011-12-18T23:32:57.408+00:00|24189255814126|395
2011-12-27T04:11:27.918+00:00|24189255811383|1133
2011-02-09T13:52:30.725+00:00|13194139534600|1390
2010-07-26T01:35:50.675+00:00|6597069769482|623
2012-01-23T19:14:25.643+00:00|26388279073203|1252
2012-09-15T10:05:14.270+00:00|35184372093013|202
2011-06-21T01:26:57.989+00:00|17592186045934|376
2012-01-02T10:02:32.208+00:00|24189255817505|975
2012-08-13T00:42:16.287+00:00|32985348837665|173
2012-10-17T16:27:30.890+00:00|35184372092339|201
2011-11-08T10:40:00.522+00:00|24189255812008|1203
2010-06-17T23:29:16.178+00:00|4398046511539|409
2010-05-01T13:56:59.981+00:00|2199023261821|1130
2010-11-09T15:06:14.952+00:00|10995116283712|161
2011-07-05T07:06:27.690+00:00|17592186051684|128
2012-02-23T08:06:02.867+00:00|26388279071844|297
2010-08-17T13:06:34.469+00:00|6597069773632|365
2010-02-01T01:59:39.250+00:00|7488|367
2010-12-20T18:40:25.269+00:00|10995116279776|820
2012-01-13T08:01:17.237+00:00|26388279071561|963
2011-08-29T07:11:41.609+00:00|19791209300466|128
2012-01-29T04:00:57.464+00:00|26388279073847|472
2010-04-29T16:05:59.179+00:00|2199023259653|872
2011-09-22T13:56:26.970+00:00|21990232557400|1307
2012-09-18T16:15:07.454+00:00|35184372088958|1217
2012-01-15T20:47:27.245+00:00|26388279072146|470
2012-01-06T16:01:11.987+00:00|24189255815751|1116
2010-12-01T01:10:04.547+00:00|10995116284994|1099
2012-06-24T03:28:46.712+00:00|30786325583927|431
2012-10-30T03:48:52.962+00:00|35184372092388|829
2010-05-14T05:51:05.793+00:00|4398046512933|1208
2010-10-17T07:34:37.962+00:00|8796093029254|651
2012-10-10T03:39:24.489+00:00|35184372090644|541
2012-03-07T12:58:50.288+00:00|26388279071929|1312
2011-03-12T23:14:26.971+00:00|15393162792241|1084
2011-10-31T10:05:20.461+00:00|21990232561457|944
2011-09-21T20:14:48.749+00:00|21990232561849|285
2010-10-18T16:47:45.294+00:00|8796093023626|1051
2012-03-12T16:18:38.947+00:00|28587302322963|1069
2012-11-23T19:10:14.622+00:00|37383395348789|641
2011-02-17T05:48:10.859+00:00|13194139537201|798
2011-12-07T08:11:20.015+00:00|24189255812231|575
2012-05-26T17:11:51.037+00:00|30786325581447|1154
2011-09-07T04:09:29.882+00:00|21990232560168|1095
2012-07-01T21:25:48.707+00:00|30786325580440|1428
2011-05-05T08:24:10.830+00:00|15393162793128|561
2010-03-17T01:22:40.773+00:00|2199023259381|580
2011-04-30T18:26:12.880+00:00|15393162790513|1364
2012-07-26T06:42:54.640+00:00|32985348839025|317
2012-06-14T10:20:18.976+00:00|30786325584321|189
2011-05-19T10:11:21.280+00:00|17592186046447|617
2012-08-25T17:06:00.888+00:00|32985348835823|298
2012-05-07T07:01:06.265+00:00|28587302328721|1035
2011-11-21T11:56:44.645+00:00|24189255818960|1372
2010-05-11T08:53:26.534+00:00|4398046512524|885
2012-09-10T11:47:42.595+00:00|35184372095846|602
2012-03-31T12:33:33.907+00:00|28587302329007|1308
2012-05-18T19:22:05.733+00:00|30786325585393|125
2012-11-17T00:30:16.939+00:00|37383395350609|1305
2012-02-27T03:05:46.345+00:00|26388279066918|221
2010-02-12T03:40:31.768+00:00|1141|164
2012-07-31T23:38:20.173+00:00|32985348834899|958
2011-02-28T17:47:55.200+00:00|13194139539278|1326
2011-12-26T17:36:02.849+00:00|24189255812459|1307
2010-08-01T18:28:36.842+00:00|6597069772139|997
2012-08-26T10:26:58.108+00:00|32985348834535|635
2011-10-14T04:57:26.850+00:00|21990232562311|1095
2011-12-26T11:12:15.485+00:00|24189255817351|996
2010-10-28T02:02:26.110+00:00|8796093027047|211
2010-07-31T23:50:11.526+00:00|6597069772613|400
2011-01-05T10:57:42.547+00:00|13194139538515|258
2010-09-30T01:58:29.478+00:00|8796093029012|576
2012-02-15T16:22:47.556+00:00|26388279072943|124
2012-01-03T00:40:57.401+00:00|24189255813749|1431
2010-01-21T11:48:05.974+00:00|7285|966
2010-03-03T09:50:46.089+00:00|2199023263344|1157
2012-09-06T20:31:58.659+00:00|32985348837110|1390
2011-10-04T01:13:47.048+00:00|21990232557680|1417
2011-08-22T16:07:16.732+00:00|19791209305274|1172
2011-04-06T11:50:47.979+00:00|15393162793589|1242
2011-09-25T16:47:32.211+00:00|21990232555647|681
2010-11-06T05:45:07.758+00:00|10995116282128|1429
2011-01-25T05:27:05.069+00:00|13194139539216|585
2010-12-01T02:18:04.300+00:00|10995116283707|639
2011-07-07T16:09:34.258+00:00|19791209303867|451
2011-07-15T20:06:23.817+00:00|19791209301706|1242
2012-08-08T14:52:12.844+00:00|32985348839313|1004
2012-04-14T07:33:07.380+00:00|28587302327185|1254
2010-07-06T12:24:35.035+00:00|6597069770641|1017
2011-11-11T19:20:30.591+00:00|24189255814280|262
2011-01-14T21:53:09.793+00:00|13194139537011|909
2010-08-03T19:29:24.162+00:00|6597069772490|1074
2011-08-31T16:53:48.428+00:00|19791209300682|257
2012-09-27T11:45:04.361+00:00|35184372096164|1091
2012-10-06T04:30:05.400+00:00|35184372096105|851
2011-09-08T21:26:43.452+00:00|21990232561875|532
2011-07-25T03:38:50.028+00:00|19791209307859|678
2011-06-01T03:16:59.827+00:00|17592186050959|1312
2010-10-26T13:28:41.375+00:00|8796093026979|387
2010-06-01T10:15:56.437+00:00|4398046518947|348
2012-10-23T16:27:48.392+00:00|35184372090708|1305
2010-05-12T01:11:24.704+00:00|4398046517698|685
2011-12-16T07:18:28.514+00:00|24189255816318|522
2012-04-19T07:03:33.413+00:00|28587302327037|483
2010-09-05T01:28:05.998+00:00|8796093022735|977
2011-12-03T12:01:00.824+00:00|24189255817053|721
2011-01-23T12:24:05.341+00:00|13194139536733|263
2012-02-27T01:41:30.828+00:00|26388279070674|965
2012-08-31T06:33:30.298+00:00|32985348833538|843
2010-03-31T23:31:47.993+00:00|2199023260733|271
2010-08-14T04:58:50.946+00:00|6597069771218|818
2012-09-09T14:33:57.117+00:00|35184372093308|1362
2011-05-14T15:18:13.136+00:00|17592186048870|982
2010-11-24T16:34:30.070+00:00|10995116280274|770
2010-03-08T13:42:34.181+00:00|2199023256109|288
2012-06-23T19:45:59.819+00:00|30786325585254|704
2010-08-30T14:04:19.266+00:00|6597069771703|1028
2010-09-09T06:56:56.443+00:00|8796093022718|1078
2010-08-15T01:02:43.725+00:00|6597069769132|783
2012-06-22T13:38:46.885+00:00|30786325580215|336
2012-10-13T21:31:00.404+00:00|35184372091333|678
2012-11-03T04:32:51.009+00:00|35184372094291|275
2012-01-14T16:26:33.693+00:00|26388279074225|744
2010-07-21T03:38:48.525+00:00|6597069767601|589
2010-07-05T12:59:18.985+00:00|6597069773314|399
2010-12-04T16:49:26.554+00:00|10995116281777|670
2011-07-16T00:04:41.081+00:00|19791209300568|612
2012-01-19T07:01:34.195+00:00|26388279073621|969
2011-10-19T06:57:04.356+00:00|21990232561493|522
2011-05-23T04:05:14.540+00:00|17592186046864|1349
2011-03-30T08:25:49.594+00:00|15393162794896|657
2011-01-10T14:29:01.604+00:00|13194139534797|1302
2012-02-20T01:46:42.293+00:00|26388279067629|899
2010-10-05T18:46:53.408+00:00|8796093027309|1225
2010-02-25T16:54:38.214+00:00|7149|1386
2010-04-20T21:21:19.661+00:00|2199023256345|1313
2012-03-30T10:11:12.788+00:00|28587302322180|554
2010-03-08T08:02:06.374+00:00|2199023262723|1394
2010-09-27T21:31:52.241+00:00|8796093027843|544
2010-09-18T15:40:43.184+00:00|8796093024047|327
2010-10-28T19:44:36.890+00:00|8796093025541|563
2011-11-15T15:35:48.544+00:00|24189255816914|240
2012-08-31T20:03:11.445+00:00|32985348834525|1194
2011-08-03T21:51:03.570+00:00|19791209303802|1217
2011-04-14T19:31:26.543+00:00|15393162791217|1048
2010-10-05T20:26:51.686+00:00|8796093023526|1312
2012-07-14T14:29:07.174+00:00|32985348838182|208
2012-11-16T20:01:05.017+00:00|37383395345208|511
2010-07-07T02:33:54.912+00:00|6597069769549|1352
2011-10-15T03:08:45.604+00:00|21990232559499|402
2012-09-14T12:24:54.732+00:00|35184372089144|398
2012-11-14T19:01:19.353+00:00|37383395351829|661
2010-12-18T15:52:31.944+00:00|10995116284579|1414
2011-11-10T10:41:43.874+00:00|24189255812771|710
2011-10-31T11:19:05.722+00:00|21990232562586|740
2010-05-12T08:29:20.105+00:00|4398046512708|1421
2010-05-11T02:59:51.202+00:00|4398046518370|1153
2010-11-22T20:07:19.902+00:00|10995116283330|741
2012-05-04T17:37:09.477+00:00|28587302327959|283
2011-12-26T05:24:09.226+00:00|24189255813570|1383
2010-08-30T09:09:54.502+00:00|6597069772759|784
2012-05-12T06:45:58.291+00:00|30786325581271|1339
2010-10-05T09:22:46.694+00:00|8796093028808|348
2010-12-17T23:18:34.307+00:00|10995116279433|1249
2011-12-11T02:27:55.180+00:00|24189255817865|1049
2011-09-18T11:54:18.182+00:00|21990232562463|193
2012-02-23T07:08:59.591+00:00|26388279067305|1073
2012-07-31T07:08:22.652+00:00|32985348835652|890
2012-06-15T11:16:15.923+00:00|30786325581961|849
2012-02-14T12:16:34.620+00:00|26388279069514|959
2010-04-19T20:01:44.401+00:00|2199023260799|660
2011-06-02T07:44:38.457+00:00|17592186046201|641
2010-03-02T21:54:07.141+00:00|3837|726
2012-04-22T06:30:38.558+00:00|28587302327991|1010
2011-02-07T13:03:51.688+00:00|13194139541029|387
2010-09-01T09:18:45.647+00:00|6597069772623|482
2012-08-20T18:22:45.141+00:00|32985348836499|1289
2010-08-08T19:25:21.233+00:00|6597069767748|232
2011-09-24T23:05:57.746+00:00|21990232556112|1393
2011-05-30T04:43:09.403+00:00|17592186048342|1067
2011-07-18T13:02:31.081+00:00|19791209303382|1009
2012-01-17T15:36:14.625+00:00|26388279070288|1215
2011-08-17T00:18:04.542+00:00|19791209301226|414
2012-07-23T02:22:18.247+00:00|32985348838220|926
2011-08-03T13:19:26.440+00:00|19791209304132|280
2012-10-11T20:21:20.924+00:00|35184372092278|413
2011-01-05T06:13:17.674+00:00|13194139535073|127
2012-09-04T11:14:29.987+00:00|32985348840977|462
2010-10-04T08:03:00.585+00:00|8796093023175|824
2010-05-08T14:51:54.400+00:00|4398046516408|1248
2012-07-03T22:59:38.834+00:00|30786325578358|559
2012-02-21T10:28:50.016+00:00|26388279068278|1109
